cluster_id	group
2	mua
6	good
12	good
26	mua
28	good
32	mua
36	good
40	noise
42	good
43	mua
48	good
52	good
53	good
66	noise
72	noise
80	good
87	mua
91	good
100	noise
107	noise
108	mua
115	mua
120	mua
129	good
149	mua
153	mua
157	good
169	noise
171	mua
173	mua
199	mua
200	good
209	noise
217	noise
218	mua
221	good
222	mua
229	good
232	mua
236	good
261	mua
269	good
280	noise
301	noise
305	good
338	mua
347	mua
348	mua
363	mua
370	noise
384	good
388	mua
389	mua
390	good
395	mua
399	mua
400	noise
405	mua
406	mua
407	mua
408	good
409	good
411	good
412	good
420	good
425	good
426	good
427	noise
429	mua
433	good
439	mua
443	good
447	mua
448	mua
461	mua
463	mua
465	good
468	mua
474	mua
475	good
476	mua
477	good
478	mua
479	mua
480	good
481	mua
482	good
483	good
484	good
485	mua
490	mua
499	good
501	mua
502	mua
503	good
508	mua
510	noise
514	good
518	mua
519	good
520	mua
521	good
522	noise
525	good
535	mua
538	good
539	good
540	mua
549	good
550	good
556	mua
558	good
559	good
580	good
586	mua
587	mua
589	good
593	mua
594	noise
596	mua
597	good
600	mua
601	noise
619	good
624	mua
629	noise
631	mua
632	good
636	good
637	mua
641	mua
642	good
652	noise
657	good
659	mua
661	good
663	mua
665	mua
676	noise
681	good
682	mua
683	good
1005	good
1006	noise
1007	mua
1010	mua
1019	mua
1020	good
1021	good
1022	good
1023	good
1029	good
1030	mua
1034	good
1035	good
1036	mua
